,effect,cause
14707,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14708,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14709,PM10_2,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14710,PM10_2,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14711,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14712,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14713,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14714,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
14715,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14716,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14717,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14718,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14719,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14720,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14721,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14722,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14723,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14724,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14725,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14726,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14727,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14728,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14729,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14730,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
14731,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
14732,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14733,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
14734,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14735,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14736,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14737,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14738,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14739,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14740,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
14741,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14742,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14743,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14744,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14745,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14746,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14747,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14748,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14749,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14750,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14751,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14752,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14753,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14754,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14755,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14756,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14757,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14758,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14759,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14760,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14761,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14762,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14763,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14764,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14765,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14766,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14767,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14768,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14769,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14770,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14771,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14772,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14773,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14774,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14775,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14776,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14777,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14778,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14779,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14780,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14781,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14782,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14783,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14784,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
14785,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14786,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14787,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14788,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14789,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14790,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14791,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14792,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14793,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14794,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14795,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14796,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14797,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14798,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14799,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14800,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14801,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14802,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14803,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14804,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14805,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14806,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14807,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14808,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14809,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
14810,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14811,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14812,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
14813,PM10_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
14814,PM10_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
14815,PM10_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14816,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14817,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14818,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14819,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14820,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14821,PM10_2,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14822,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14823,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14824,PM10_2,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14825,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14826,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14827,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14828,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14829,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14830,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14831,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14832,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14833,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14834,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14835,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14836,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14837,PM10_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14838,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14839,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14840,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14841,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14842,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14843,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14844,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14845,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14846,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14847,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14848,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14849,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14850,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14851,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14852,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14853,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14854,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14855,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14856,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14857,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
14858,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14859,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14860,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14861,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14862,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14863,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14864,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14865,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14866,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14867,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14868,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14869,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14870,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14871,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14872,PM10_2,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14873,PM10_2,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14874,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
14875,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14876,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14877,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
14878,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14879,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14880,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14881,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14882,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14883,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14884,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14885,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14886,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14887,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14888,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14889,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14890,PM10_1,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14891,PM10_1,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14892,PM10_1,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2"
14893,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14894,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14895,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14896,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14897,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
14898,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14899,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14900,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14901,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14902,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14903,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14904,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14905,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14906,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14907,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14908,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14909,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14910,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14911,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14912,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14913,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14914,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14915,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14916,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14917,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14918,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14919,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14920,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14921,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
14922,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14923,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14924,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14925,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14926,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14927,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14928,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14929,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14930,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14931,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14932,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14933,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14934,PM10_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14935,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14936,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14937,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14938,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14939,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14940,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14941,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14942,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14943,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14944,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14945,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14946,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14947,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14948,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14949,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14950,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14951,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14952,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14953,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14954,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14955,PM10_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14956,PM10_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14957,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14958,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14959,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
14960,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14961,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14962,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14963,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14964,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14965,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14966,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14967,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14968,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14969,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14970,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14971,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14972,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14973,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14974,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14975,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14976,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14977,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14978,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14979,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14980,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14981,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14982,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14983,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14984,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14985,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14986,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14987,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14988,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14989,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14990,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14991,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14992,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14993,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14994,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14995,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14996,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14997,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14998,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
14999,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15000,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15001,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15002,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15003,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15004,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15005,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15006,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15007,PM10_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
15008,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15009,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15010,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15011,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15012,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15013,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15014,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15015,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15016,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
