,effect,cause
15609,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15610,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15611,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15612,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15613,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15614,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15615,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15616,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15617,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15618,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15619,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15620,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15621,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15622,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15623,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15624,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15625,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15626,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15627,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15628,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15629,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15630,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15631,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15632,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15633,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15634,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15635,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15636,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15637,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15638,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15639,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15640,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15641,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15642,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15643,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15644,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15645,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15646,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15647,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15648,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15649,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15650,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15651,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15652,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15653,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15654,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15655,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15656,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15657,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15658,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15659,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15660,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15661,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15662,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15663,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15664,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15665,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15666,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15667,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15668,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15669,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15670,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
15671,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15672,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15673,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15674,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15675,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15676,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15677,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15678,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15679,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15680,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15681,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15682,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15683,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15684,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15685,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15686,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15687,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15688,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15689,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15690,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
15691,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15692,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15693,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15694,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15695,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15696,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15697,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15698,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15699,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15700,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15701,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15702,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15703,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15704,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15705,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15706,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15707,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15708,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15709,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15710,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15711,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15712,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15713,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15714,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15715,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15716,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15717,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15718,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15719,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15720,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15721,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15722,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15723,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15724,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15725,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15726,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15727,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15728,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15729,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15730,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15731,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15732,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15733,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15734,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15735,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15736,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15737,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15738,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15739,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15740,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15741,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15742,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15743,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15744,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15745,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15746,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15747,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15748,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15749,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15750,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15751,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15752,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15753,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15754,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15755,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15756,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15757,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15758,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15759,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15760,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15761,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15762,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15763,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15764,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15765,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15766,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15767,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15768,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15769,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15770,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15771,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15772,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15773,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
15774,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15775,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15776,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15777,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15778,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15779,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15780,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15781,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15782,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15783,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15784,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15785,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15786,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15787,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15788,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15789,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15790,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15791,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15792,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15793,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15794,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
15795,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15796,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15797,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15798,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15799,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15800,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15801,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15802,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15803,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15804,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15805,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15806,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15807,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15808,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15809,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15810,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15811,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15812,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15813,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15814,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15815,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15816,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15817,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15818,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15819,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15820,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15821,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15822,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15823,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15824,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15825,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15826,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15827,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15828,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15829,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15830,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15831,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15832,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15833,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15834,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
15835,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15836,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15837,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15838,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15839,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15840,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15841,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15842,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15843,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15844,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15845,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15846,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15847,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15848,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15849,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15850,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15851,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15852,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15853,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15854,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15855,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15856,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15857,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15858,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15859,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15860,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15861,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15862,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15863,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15864,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15865,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15866,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15867,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15868,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15869,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15870,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15871,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
15872,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15873,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15874,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15875,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15876,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15877,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15878,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15879,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15880,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15881,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15882,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15883,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15884,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15885,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15886,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15887,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15888,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15889,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
15890,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15891,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15892,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15893,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15894,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15895,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
15896,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
15897,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15898,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15899,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15900,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15901,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
15902,PM2.5_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
15903,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
15904,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
15905,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
